,open,close,high,low,volume,money
2015-07-10,7101.82,7244.78,7245.33,7081.35,7214119400.0,92427698864.0
2015-07-13,7563.38,7695.64,7695.67,7502.55,12457767900.0,174731605977.0
2015-07-14,7854.0,7859.06,8076.19,7772.39,16738370300.0,249877916438.0
2015-07-15,7836.08,7405.3,7837.84,7391.96,16426765800.0,231734125045.0
2015-07-16,7342.83,7578.76,7729.7,7078.71,14201307900.0,200520466124.0
2015-07-17,7629.78,7994.7,8050.73,7620.16,13937737000.0,208394145742.0
2015-07-20,8025.1,8116.5,8250.4,7931.65,16213184000.0,252542559295.0
2015-07-21,8011.9,8220.46,8291.93,7937.63,14309759300.0,222962314892.0
2015-07-22,8207.17,8320.24,8354.39,8075.6,16116584700.0,250461708056.0
2015-07-23,8330.47,8551.99,8585.8,8288.84,17749496600.0,273744551495.0
2015-07-24,8580.65,8425.07,8706.25,8348.42,19694787500.0,319783661632.0
2015-07-27,8240.68,7794.18,8493.35,7791.6,17174004300.0,277807584726.0
2015-07-28,7514.15,7649.82,7893.94,7261.61,18029433000.0,265548850716.0
2015-07-29,7765.95,8022.8,8024.58,7472.63,13274524500.0,207022688446.0
2015-07-30,7979.57,7800.58,8174.7,7766.46,14192870000.0,228327429649.0
2015-07-31,7692.48,7727.06,7876.65,7634.54,10783413600.0,169763023826.0
2015-08-03,7605.9,7540.2,7658.17,7370.04,11236458900.0,165121586439.0
2015-08-04,7548.03,7942.1,7942.27,7532.83,11718032000.0,175497238377.0
2015-08-05,7933.32,7839.34,8047.7,7773.92,11999976700.0,186153219755.0
2015-08-06,7660.58,7792.03,7891.56,7633.29,9005828000.0,137351466599.0
2015-08-07,7874.42,8013.32,8015.37,7855.68,10946966300.0,170596071393.0
2015-08-10,8106.12,8394.09,8437.92,8079.88,14531737000.0,230799530818.0
2015-08-11,8402.32,8435.33,8551.53,8356.52,16243482500.0,263074578261.0
2015-08-12,8342.61,8336.34,8490.27,8320.05,13268064600.0,217931592252.0
2015-08-13,8287.77,8534.43,8535.37,8237.89,13365028400.0,216706928139.0
2015-08-14,8599.77,8625.24,8717.07,8548.34,16071307300.0,262365904873.0
2015-08-17,8613.29,8820.46,8820.98,8582.83,16201328100.0,264346701634.0
2015-08-18,8842.16,8161.27,8858.33,8140.91,18439570000.0,295325451887.0
2015-08-19,7865.64,8340.98,8404.94,7667.32,16262225000.0,247735547201.0
2015-08-20,8255.93,8049.51,8376.67,8049.51,13831446700.0,215501673923.0
2015-08-21,7884.31,7612.9,8006.29,7583.7,13456109300.0,193789999182.0
2015-08-24,7255.3,7006.19,7292.77,7003.65,9219222300.0,123506310398.0
2015-08-25,6496.11,6481.41,6666.81,6467.81,10416229100.0,127802811339.0
2015-08-26,6470.0,6238.53,6687.53,6165.11,14919720900.0,178116573174.0
2015-08-27,6344.95,6456.06,6457.86,6099.17,12493233800.0,148108251802.0
2015-08-28,6554.76,6842.89,6844.45,6512.7,14275851600.0,178364904066.0
2015-08-31,6791.42,6581.31,6791.42,6578.35,11625855100.0,148296837948.0
2015-09-01,6507.88,6169.21,6507.88,6161.03,9866792900.0,112818462238.0
2015-09-02,5878.21,6122.55,6314.29,5866.66,11503272300.0,130640199083.0
2015-09-07,6187.69,6143.56,6379.2,6094.49,10244707000.0,123125437096.0
2015-09-08,6096.01,6374.85,6387.36,6014.57,8550983700.0,99580930223.0
2015-09-09,6408.67,6551.01,6609.94,6380.25,15009782600.0,185118480389.0
2015-09-10,6434.53,6440.31,6565.16,6407.12,10641517900.0,129231793296.0
2015-09-11,6423.52,6493.32,6523.19,6385.31,9257202800.0,113349226594.0
2015-09-14,6535.26,6049.79,6554.38,6018.44,11911366500.0,138102009146.0
2015-09-15,5886.27,5708.03,5996.22,5689.97,9342742600.0,97459797317.0
2015-09-16,5722.53,6084.84,6107.37,5704.12,10495292200.0,113350094870.0
2015-09-17,6057.87,5965.41,6242.25,5965.41,12783572900.0,145294763247.0
2015-09-18,6007.46,6036.88,6073.55,5934.1,8365211000.0,94611596751.0
2015-09-21,5966.29,6250.44,6251.62,5943.59,10543393000.0,123113395119.0
2015-09-22,6264.06,6295.93,6362.05,6215.57,11868962500.0,142488548295.0
2015-09-23,6192.33,6224.6,6302.64,6162.97,10124732500.0,121883142432.0
2015-09-24,6250.09,6315.11,6324.31,6227.39,9329019100.0,111994625943.0
2015-09-25,6294.2,6108.38,6336.43,6064.72,9894203200.0,115277170384.0
2015-09-28,6118.23,6219.69,6221.01,6020.46,6773715800.0,81183133597.0
2015-09-29,6114.48,6103.61,6183.83,6065.85,6857949400.0,81630154383.0
2015-09-30,6139.14,6123.73,6165.75,6066.83,5649767100.0,69580036129.0
2015-10-08,6322.53,6372.49,6409.74,6281.53,9490731900.0,117653246783.0
2015-10-09,6369.75,6470.05,6495.29,6353.04,9971166500.0,122666453340.0
2015-10-12,6505.91,6718.72,6788.4,6501.76,15361987700.0,194872549236.0
2015-10-13,6672.66,6802.08,6816.78,6650.61,13297752200.0,167008508624.0
2015-10-14,6772.46,6724.5,6842.87,6709.35,12588245000.0,162532619309.0
2015-10-15,6694.07,6929.24,6929.48,6694.07,13179506700.0,176735004063.0
2015-10-16,6979.68,7047.56,7052.14,6883.2,16450996900.0,214655812656.0
2015-10-19,7072.36,7047.37,7113.66,6951.8,15600793200.0,213219886109.0
2015-10-20,7033.2,7162.07,7163.26,6996.56,13806279100.0,191314747784.0
2015-10-21,7159.13,6712.74,7186.54,6689.27,17816918100.0,238182075863.0
2015-10-22,6708.21,6964.3,6970.68,6700.62,13547090000.0,184022576283.0
2015-10-23,7015.62,7138.23,7169.37,6988.55,15889896200.0,231325502051.0
2015-10-26,7223.15,7186.76,7233.36,7088.57,16330471500.0,236116326943.0
2015-10-27,7123.08,7231.44,7266.78,6900.44,14744128200.0,210782331638.0
2015-10-28,7179.99,7048.9,7270.79,7019.61,13272422000.0,194118701080.0
2015-10-29,7097.19,7108.98,7185.21,7011.86,11074126900.0,162166873668.0
2015-10-30,7088.81,7084.97,7185.52,6984.5,11006955200.0,164366270109.0
2015-11-02,6936.37,6936.43,7137.05,6914.15,10720432300.0,157872557428.0
2015-11-03,6956.89,6920.1,6998.05,6860.44,8910533900.0,131475724728.0
2015-11-04,6953.87,7267.99,7268.4,6953.87,13920839700.0,203475230211.0
2015-11-05,7277.1,7276.45,7364.51,7225.65,18519177300.0,268748054009.0
2015-11-06,7284.87,7446.85,7456.24,7284.71,15269327200.0,225629351098.0
2015-11-09,7415.76,7543.8,7593.17,7350.86,17752009700.0,269313950540.0
2015-11-10,7517.41,7575.01,7633.01,7486.85,16573754200.0,251903189663.0
2015-11-11,7589.66,7684.67,7686.3,7556.37,15208617000.0,227282275299.0
2015-11-12,7712.64,7682.45,7739.65,7579.67,16228029300.0,254056873107.0
2015-11-13,7601.15,7567.11,7665.14,7478.41,14755926100.0,231879005774.0
2015-11-16,7438.4,7718.85,7719.7,7431.74,11691995900.0,187602744777.0
2015-11-17,7787.07,7650.38,7820.02,7635.92,16275088200.0,258976592754.0
2015-11-18,7655.33,7526.94,7699.61,7504.99,12569000600.0,191824420464.0
2015-11-19,7553.0,7718.62,7719.52,7538.28,11052002500.0,175807200465.0
2015-11-20,7741.68,7806.27,7844.06,7720.16,14607617800.0,234536702467.0
2015-11-23,7816.85,7744.18,7876.48,7710.05,14238345400.0,227603819179.0
2015-11-24,7739.09,7798.5,7799.01,7635.78,11025855800.0,168541291743.0
2015-11-25,7803.29,7922.38,7925.54,7795.16,12443550100.0,206535891531.0
2015-11-26,7962.17,7874.08,7974.73,7859.63,14040461500.0,229452321502.0
2015-11-27,7839.31,7376.12,7852.0,7317.65,15297048900.0,234340602090.0
2015-11-30,7388.28,7408.4,7467.47,7035.55,12923402300.0,196799522008.0
2015-12-01,7403.94,7443.94,7519.94,7358.36,11300867900.0,173439123367.0
2015-12-02,7423.5,7405.86,7444.22,7201.66,10264747500.0,149757640119.0
2015-12-03,7413.22,7570.51,7571.45,7412.65,9532941200.0,142963965925.0
2015-12-04,7533.61,7511.68,7600.34,7464.28,10136253500.0,154876247992.0
2015-12-07,7526.22,7602.23,7602.77,7476.19,9288129600.0,146830353646.0
2015-12-08,7555.46,7404.14,7555.46,7398.56,9493882300.0,147230040604.0
2015-12-09,7369.11,7374.27,7431.04,7322.87,8329999100.0,132301271630.0
2015-12-10,7374.35,7350.21,7437.71,7332.98,7899042400.0,129506622913.0
2015-12-11,7320.16,7290.7,7347.36,7253.84,7213228700.0,111880425976.0
2015-12-14,7224.81,7441.03,7441.76,7210.41,7995728800.0,119228862265.0
2015-12-15,7448.71,7498.18,7534.22,7447.11,8602149000.0,134207824297.0
2015-12-16,7522.73,7529.4,7574.65,7503.09,8535116900.0,138082610031.0
2015-12-17,7570.67,7716.25,7716.48,7570.67,13005476500.0,199820574463.0
2015-12-18,7708.34,7699.37,7746.51,7650.56,11441690900.0,183995263802.0
2015-12-21,7698.44,7788.56,7798.09,7692.1,11501500300.0,180730410255.0
2015-12-22,7811.0,7856.61,7856.95,7752.7,11159250800.0,175826885093.0
2015-12-23,7859.13,7773.28,7881.3,7756.33,11816630900.0,186904470878.0
2015-12-24,7760.38,7753.04,7778.94,7635.78,9150934100.0,141331213219.0
2015-12-25,7759.84,7792.12,7805.05,7738.87,8125352000.0,128807084414.0
2015-12-28,7815.38,7603.36,7837.63,7603.36,10981351500.0,170493740379.0
2015-12-29,7591.71,7674.39,7675.31,7545.35,7729253000.0,120873940017.0
2015-12-30,7693.02,7741.05,7747.35,7664.28,8553323200.0,139407264187.0
2015-12-31,7745.64,7617.69,7763.3,7617.39,7978152300.0,132286915826.0
2016-01-04,7615.51,6983.4,7624.1,6983.28,7801499900.0,115089029548.0
2016-01-05,6663.73,6889.74,7020.54,6627.64,11342822500.0,156717298586.0
2016-01-06,6916.53,7065.61,7066.09,6878.65,10093042700.0,136351475197.0
2016-01-07,6937.42,6462.24,6937.42,6454.97,2842674200.0,34781544777.0
2016-01-08,6618.08,6570.43,6689.14,6222.59,11112960500.0,138934000171.0
2016-01-11,6435.89,6128.66,6529.88,6128.22,11560073600.0,133119641104.0
2016-01-12,6126.67,6136.66,6205.59,5994.64,9190522000.0,105727199662.0
2016-01-13,6168.99,5924.04,6226.54,5924.04,8612340200.0,98456702875.0
2016-01-14,5734.61,6124.82,6137.51,5726.88,9225144600.0,104255125841.0
2016-01-15,6078.61,5893.68,6135.27,5852.24,8863053900.0,102277307351.0
2016-01-18,5768.76,5978.91,6051.18,5765.15,7246978900.0,86980313690.0
2016-01-19,5965.36,6197.09,6203.4,5956.23,8798101500.0,106185500293.0
2016-01-20,6161.23,6138.5,6244.96,6095.72,9194751800.0,113394506635.0
2016-01-21,6031.17,5886.88,6191.32,5886.88,8188276500.0,100555303501.0
2016-01-22,5954.36,5980.61,6013.97,5799.71,6983070900.0,84429369084.0
2016-01-25,6034.08,6041.33,6093.27,5976.34,6530851400.0,78677683156.0
2016-01-26,5966.7,5589.31,5982.5,5573.83,8544391700.0,98104095983.0
2016-01-27,5604.17,5514.19,5628.19,5240.65,8792411800.0,95354931801.0
2016-01-28,5441.74,5271.23,5511.32,5257.08,6733807600.0,73152739267.0
2016-01-29,5262.46,5469.13,5515.49,5248.22,7235909100.0,78303710591.0
2016-02-01,5458.6,5399.48,5493.98,5319.7,6471611400.0,70863332935.0
2016-02-02,5407.71,5586.63,5594.36,5407.67,6657196200.0,75674180029.0
2016-02-03,5520.64,5610.17,5634.92,5482.22,6328072600.0,70624920617.0
2016-02-04,5631.32,5721.49,5744.02,5631.32,7108398200.0,83226216373.0
2016-02-05,5734.48,5664.2,5747.98,5662.44,5607554500.0,65321968979.0
2016-02-15,5485.72,5668.04,5700.52,5482.8,5363125300.0,63351303196.0
2016-02-16,5694.75,5902.53,5918.59,5694.75,8287714300.0,98534904807.0
2016-02-17,5889.5,5971.41,5979.41,5854.22,9058252000.0,107857008107.0
2016-02-18,6009.75,5957.13,6034.85,5945.2,9371479800.0,110109734502.0
2016-02-19,5939.7,5979.52,6009.72,5919.68,7038049900.0,86849115989.0
2016-02-22,6055.68,6103.72,6111.69,6029.46,9432052000.0,110801609577.0
2016-02-23,6102.51,6070.5,6118.64,5982.21,8787487600.0,106556791415.0
2016-02-24,6041.75,6111.04,6116.25,5975.14,8981957900.0,111114133801.0
2016-02-25,6097.42,5626.05,6097.54,5604.1,11066865300.0,129597084427.0
2016-02-26,5668.33,5648.94,5701.05,5517.63,7985789500.0,91756326917.0
2016-02-29,5618.51,5350.43,5618.51,5286.34,8670315300.0,93375908218.0
2016-03-01,5361.79,5473.63,5504.75,5294.54,8080357100.0,87222593763.0
2016-03-02,5464.73,5753.15,5763.8,5462.74,11067195200.0,117963208755.0
2016-03-03,5757.36,5776.98,5872.92,5745.62,12852736000.0,136298622526.0
2016-03-04,5755.12,5621.56,5805.41,5542.98,10882994800.0,117455003081.0
2016-03-07,5686.69,5752.55,5788.47,5681.85,8717058100.0,94467279705.0
2016-03-08,5751.39,5764.33,5764.33,5538.15,9814965600.0,106368707875.0
2016-03-09,5627.14,5617.04,5709.52,5583.07,7261532300.0,80804882924.0
2016-03-10,5617.42,5521.95,5657.26,5517.02,5955941100.0,67298081387.0
2016-03-11,5460.54,5508.98,5545.34,5433.32,4980002200.0,55449986936.0
2016-03-14,5568.46,5690.59,5748.33,5568.46,7999741800.0,95153496604.0
2016-03-15,5672.75,5639.8,5701.57,5609.0,6626890000.0,82607046675.0
2016-03-16,5662.44,5562.8,5689.28,5531.33,5748733200.0,69542980639.0
2016-03-17,5589.22,5745.98,5759.54,5579.73,8457575800.0,106177927914.0
2016-03-18,5774.3,5949.26,5967.46,5768.91,12516034100.0,157756130598.0
2016-03-21,6016.69,6099.48,6100.03,6001.32,13182551400.0,166761329284.0
2016-03-22,6045.84,6075.49,6130.26,6013.05,10772165400.0,139915752245.0
2016-03-23,6054.22,6118.97,6119.31,6031.27,8966132400.0,118558592213.0
2016-03-24,6062.76,6018.42,6127.51,6008.54,10143974300.0,134875739392.0
2016-03-25,6006.67,6077.43,6081.09,5996.54,7823131200.0,103214951247.0
2016-03-28,6114.77,6037.78,6167.24,6017.49,9378233000.0,124277859799.0
2016-03-29,6029.94,5921.87,6041.38,5875.07,7900397500.0,99950096210.0
2016-03-30,5981.42,6137.5,6137.79,5981.42,8806129200.0,116510738653.0
2016-03-31,6164.28,6155.81,6211.14,6133.6,9491572200.0,130216390845.0
2016-04-01,6129.72,6124.53,6157.74,6022.97,8521953300.0,109236062243.0
2016-04-05,6136.69,6286.58,6293.47,6117.18,10554304900.0,137359798704.0
2016-04-06,6262.6,6323.43,6324.2,6243.11,10467457900.0,139410353254.0
2016-04-07,6344.37,6228.97,6355.33,6228.97,10992715000.0,145352446359.0
2016-04-08,6176.86,6168.74,6199.15,6087.1,8867017300.0,117273506090.0
2016-04-11,6226.38,6304.3,6334.54,6226.38,10219997800.0,136135424290.0
2016-04-12,6299.47,6252.77,6316.25,6182.82,8706176700.0,118671124388.0
2016-04-13,6292.57,6344.23,6421.73,6292.57,13298998400.0,168481933211.0
2016-04-14,6375.49,6401.85,6402.51,6324.46,9908817600.0,126151603482.0
2016-04-15,6403.25,6384.35,6414.79,6345.55,8279805500.0,108425432304.0
2016-04-18,6343.7,6281.2,6343.7,6241.98,8040047200.0,106856003924.0
2016-04-19,6314.58,6308.23,6334.9,6262.61,6943866700.0,94250908350.0
2016-04-20,6331.87,6022.21,6344.78,5923.43,11732538700.0,151256619540.0
2016-04-21,6000.3,5970.68,6085.93,5960.5,8480859200.0,106421755467.0
2016-04-22,5930.53,6011.32,6011.46,5915.31,6232381100.0,80109649141.0
2016-04-25,5997.21,5978.08,5997.22,5897.74,5703433300.0,73555799591.0
2016-04-26,5971.81,6046.77,6047.06,5958.4,5605530500.0,73373212045.0
2016-04-27,6051.44,6016.7,6086.36,6005.16,6073158100.0,80741694223.0
2016-04-28,6014.13,5990.33,6027.2,5888.06,6043070100.0,79015956809.0
2016-04-29,5963.91,5985.59,6018.27,5953.13,4970418800.0,66777694275.0
2016-05-03,5991.83,6167.45,6167.8,5960.94,7583105900.0,103426188795.0
2016-05-04,6144.57,6169.78,6213.19,6136.3,7455574000.0,105223343953.0
2016-05-05,6159.73,6203.82,6206.53,6133.38,6455896700.0,91831346308.0
2016-05-06,6208.44,5961.49,6226.88,5961.46,9805691800.0,130809579270.0
2016-05-09,5910.12,5743.65,5910.12,5714.12,7823338100.0,96969986068.0
2016-05-10,5728.11,5738.9,5766.16,5697.09,5265774500.0,66883087275.0
2016-05-11,5770.35,5723.41,5806.47,5700.1,5801112600.0,76234410712.0
2016-05-12,5647.07,5726.46,5727.58,5559.69,5821581400.0,74358072552.0
2016-05-13,5708.63,5714.31,5779.89,5677.94,5307673600.0,70802834355.0
2016-05-16,5692.61,5812.54,5813.04,5665.21,5796089800.0,76918597408.0
2016-05-17,5814.1,5790.34,5853.61,5763.51,6526013800.0,88432065961.0
2016-05-18,5743.03,5631.19,5743.03,5563.06,6370485600.0,79484187005.0
2016-05-19,5628.73,5666.73,5729.4,5628.65,5643894000.0,76915663735.0
2016-05-20,5619.94,5732.9,5733.25,5600.49,5593607600.0,76729349144.0
2016-05-23,5752.15,5809.48,5811.68,5752.08,6277779200.0,85829084667.0
2016-05-24,5800.0,5743.18,5800.17,5701.66,5795641600.0,76372608104.0
2016-05-25,5780.27,5715.18,5803.98,5691.61,5330295600.0,74090916117.0
2016-05-26,5705.07,5744.39,5744.85,5598.66,5966572700.0,79416816225.0
2016-05-27,5728.9,5739.59,5780.07,5712.48,5998470400.0,80771652279.0
2016-05-30,5706.0,5711.32,5764.76,5655.64,4888800300.0,65125799190.0
2016-05-31,5721.83,5947.32,5947.43,5721.83,9523807200.0,123903097325.0
2016-06-01,5957.18,5973.78,6013.9,5949.64,9451398700.0,130683567719.0
2016-06-02,5961.72,6013.89,6014.61,5955.35,8124530800.0,108782016816.0
2016-06-03,6016.95,6032.6,6062.14,5992.32,8484351400.0,117598513465.0
2016-06-06,6051.95,6051.86,6067.47,6008.93,7355282000.0,102119302871.0
2016-06-07,6048.32,6045.36,6052.05,6010.35,6959825800.0,95045442990.0
2016-06-08,6037.41,6023.88,6058.18,5972.74,7349816300.0,102105515520.0
2016-06-13,5943.73,5746.44,5992.33,5746.0,8713985700.0,117810313153.0
2016-06-14,5723.99,5762.76,5778.85,5700.52,6203270400.0,81369911480.0
2016-06-15,5701.39,5952.85,5972.85,5692.81,9087860500.0,122434527649.0
2016-06-16,5945.49,5930.55,5979.12,5909.69,9603146000.0,133397133793.0
2016-06-17,5937.32,5964.27,6002.62,5918.19,8906684100.0,118152309406.0
2016-06-20,5965.82,5985.57,5995.0,5908.48,7453014500.0,100491970325.0
2016-06-21,6023.92,5916.8,6053.41,5888.36,8814068600.0,118730709104.0
2016-06-22,5901.15,6008.89,6009.06,5895.91,7241714500.0,93026461914.0
2016-06-23,5998.67,5978.17,6015.18,5933.68,7797955600.0,103604366492.0
2016-06-24,5967.52,5903.62,6011.37,5748.84,9841986800.0,125507974957.0
2016-06-27,5864.73,6044.22,6044.32,5864.61,8404790700.0,111586009783.0
2016-06-28,6018.91,6107.51,6111.07,6012.05,9495272300.0,127682933115.0
2016-06-29,6130.58,6120.2,6145.0,6100.08,9305521800.0,121775346891.0
2016-06-30,6127.99,6123.49,6143.23,6090.9,7729966100.0,103442608063.0
2016-07-01,6133.72,6111.54,6163.43,6095.85,7381443300.0,96454340221.0
2016-07-04,6079.58,6231.88,6240.6,6078.63,10007819100.0,125652740519.0
2016-07-05,6244.39,6269.5,6276.82,6226.3,10792880000.0,136874960639.0
2016-07-06,6250.49,6297.4,6299.73,6231.54,9506962200.0,121875951293.0
2016-07-07,6291.06,6319.79,6342.43,6256.27,11245359700.0,151625609211.0
2016-07-08,6308.06,6299.85,6337.07,6276.83,8806474100.0,116856242482.0
2016-07-11,6320.06,6312.5,6387.07,6306.13,10366286600.0,139771393776.0
2016-07-12,6309.82,6395.14,6395.44,6248.93,11687378800.0,148468566389.0
2016-07-13,6413.81,6446.56,6456.77,6392.4,11212208100.0,143467356701.0
2016-07-14,6437.28,6455.58,6458.29,6410.4,9527158100.0,124877339066.0
2016-07-15,6459.63,6441.02,6469.05,6409.8,9319290400.0,120337712841.0
2016-07-18,6426.86,6412.07,6455.46,6379.06,8933062800.0,116299508439.0
2016-07-19,6407.03,6431.94,6431.94,6355.48,8096187200.0,109308249329.0
2016-07-20,6429.69,6417.92,6454.18,6404.15,7482030800.0,101445290824.0
2016-07-21,6414.8,6442.71,6487.02,6405.6,8743792600.0,117363958834.0
2016-07-22,6437.88,6390.93,6448.37,6385.25,8644549300.0,114814545560.0
2016-07-25,6383.56,6408.78,6441.32,6374.26,8109003900.0,105671170636.0
2016-07-26,6410.82,6494.47,6494.74,6410.82,8155655600.0,103166813043.0
2016-07-27,6499.34,6229.29,6515.88,6154.46,13852789300.0,174673313375.0
2016-07-28,6220.92,6243.29,6273.38,6148.86,9131871200.0,114438917848.0
2016-07-29,6239.85,6202.89,6259.2,6183.16,7268133200.0,90326551800.0
2016-08-01,6179.2,6109.28,6179.2,6046.4,7291022100.0,87691638034.0
2016-08-02,6100.75,6168.51,6168.68,6099.25,5580505600.0,66288104959.0
2016-08-03,6154.47,6198.39,6203.61,6140.83,6868695100.0,80885121046.0
2016-08-04,6194.2,6238.23,6245.3,6174.24,7055639400.0,84228162264.0
2016-08-05,6231.53,6203.29,6251.4,6202.86,6754335600.0,81408223905.0
2016-08-08,6191.65,6290.76,6290.9,6152.58,7704788000.0,87087721739.0
2016-08-09,6283.29,6341.55,6341.72,6281.07,7816512200.0,92794683063.0
2016-08-10,6336.54,6318.27,6366.09,6314.51,7719742400.0,91372973411.0
2016-08-11,6304.78,6226.31,6318.98,6226.31,7068452700.0,84068495381.0
2016-08-12,6218.35,6299.09,6299.09,6204.96,6863547800.0,77608881956.0
2016-08-15,6309.41,6442.53,6451.93,6289.72,11798146800.0,136188716932.0
2016-08-16,6449.91,6468.89,6488.7,6446.24,10971284000.0,130364641339.0
2016-08-17,6462.05,6488.36,6502.14,6437.26,9578850800.0,110221545679.0
2016-08-18,6485.93,6490.41,6527.2,6466.4,11041553500.0,120247896486.0
2016-08-19,6485.72,6499.55,6516.98,6451.61,9182709900.0,100807655148.0
2016-08-22,6499.75,6420.35,6508.8,6419.56,9236915300.0,101907818836.0
2016-08-23,6414.98,6428.7,6448.54,6380.91,8057296300.0,86882141020.0
2016-08-24,6432.88,6435.06,6466.63,6415.7,7386234400.0,83336139396.0
2016-08-25,6398.56,6382.57,6398.56,6312.65,7972243100.0,90859885170.0
2016-08-26,6395.77,6410.73,6460.87,6395.73,7478579400.0,88200838749.0
2016-08-29,6409.12,6427.53,6442.4,6398.78,6895657000.0,82355641766.0
2016-08-30,6428.97,6425.75,6459.71,6413.71,6158835200.0,74080579914.0
2016-08-31,6422.8,6434.21,6441.11,6390.7,6527700500.0,75033509484.0
2016-09-01,6434.26,6381.48,6445.43,6380.9,7188610900.0,81004501535.0
2016-09-02,6371.49,6356.95,6403.57,6320.48,6750696300.0,78519545108.0
2016-09-05,6372.62,6391.79,6419.75,6372.62,6543463900.0,76419151271.0
2016-09-06,6392.61,6492.97,6493.35,6345.69,8682608700.0,104828522285.0
2016-09-07,6490.33,6494.32,6529.81,6483.09,9319020900.0,109431482868.0
2016-09-08,6489.62,6517.98,6518.33,6478.65,7246413500.0,87823608439.0
2016-09-09,6518.68,6471.05,6539.35,6470.9,7867246300.0,95311303692.0
2016-09-12,6362.77,6291.64,6383.84,6283.82,9004175600.0,104742908972.0
2016-09-13,6324.74,6320.03,6340.87,6284.04,6863666000.0,81512867167.0
2016-09-14,6286.62,6278.16,6318.27,6260.65,5831969200.0,69112385410.0
2016-09-19,6292.81,6344.18,6344.45,6292.81,5497876400.0,63813913419.0
2016-09-20,6344.71,6342.03,6346.93,6319.76,5450561300.0,62741951536.0
2016-09-21,6342.0,6343.75,6363.0,6335.39,5029034300.0,60152141209.0
2016-09-22,6381.16,6385.64,6410.57,6377.17,6297160000.0,73959516342.0
2016-09-23,6397.33,6370.58,6402.64,6369.22,6257830700.0,72046479365.0
2016-09-26,6363.93,6241.52,6364.21,6239.87,7210665900.0,80920791482.0
2016-09-27,6229.82,6286.91,6287.34,6200.57,5640053300.0,63613816981.0
2016-09-28,6300.85,6281.28,6300.85,6266.75,4916326200.0,55557965880.0
2016-09-29,6288.92,6298.79,6323.42,6288.92,5069155800.0,58112818885.0
2016-09-30,6292.08,6328.09,6338.3,6289.47,4496512900.0,52590567656.0
2016-10-10,6364.52,6447.69,6447.94,6345.33,7272403500.0,87775587398.0
2016-10-11,6451.04,6486.43,6486.65,6443.75,7885088700.0,89907667464.0
2016-10-12,6463.81,6482.74,6484.0,6452.41,6771848700.0,77595765779.0
2016-10-13,6480.93,6484.83,6501.56,6468.13,6847165100.0,78494098696.0
2016-10-14,6476.26,6469.49,6477.85,6423.58,6586009700.0,75444317293.0
2016-10-17,6478.51,6413.15,6487.67,6394.49,7170479600.0,83743641999.0
2016-10-18,6409.74,6509.28,6509.28,6409.74,7369850800.0,86044533819.0
2016-10-19,6518.74,6495.26,6531.16,6476.56,7504880700.0,87276975360.0
2016-10-20,6495.83,6498.24,6506.58,6474.78,6557491200.0,75634634720.0
2016-10-21,6498.99,6475.28,6506.61,6424.44,7319512600.0,83617171253.0
2016-10-24,6479.55,6539.47,6546.79,6472.94,8607674500.0,93119437037.0
2016-10-25,6543.47,6563.35,6563.52,6536.94,8392323000.0,94315371654.0
2016-10-26,6561.16,6530.39,6561.25,6511.66,8085924400.0,91780594799.0
2016-10-27,6522.89,6517.36,6529.47,6488.36,6710299700.0,76662910799.0
2016-10-28,6512.04,6455.83,6536.83,6455.15,7069709600.0,79712066802.0
2016-10-31,6441.43,6452.21,6460.77,6408.27,6025368800.0,71768415874.0
